Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-02:25:24.429627,0.285,-0.184,10.122,7.000,-0.600,55.300,-0.945,2.758,-0.008
2019-05-26-02:25:24.539433,0.304,-0.194,10.126,7.000,-0.700,55.200,-0.875,2.867,-0.203
2019-05-26-02:25:24.649435,0.297,-0.189,10.134,7.500,-0.600,54.300,-0.703,2.922,-0.078
2019-05-26-02:25:24.759214,0.301,-0.172,10.110,7.200,0.000,54.600,-1.070,2.766,0.039
2019-05-26-02:25:24.869114,0.294,-0.163,10.129,7.100,-0.700,55.000,-1.188,2.852,-0.164
2019-05-26-02:25:24.978906,0.316,-0.187,10.122,7.800,0.000,55.200,-0.992,2.477,-0.055
2019-05-26-02:25:25.088697,0.304,-0.194,10.141,7.000,-1.000,54.800,-1.016,2.844,-0.070
2019-05-26-02:25:25.198712,0.290,-0.182,10.129,7.300,-0.900,54.200,-1.000,2.953,-0.164
2019-05-26-02:25:25.308501,0.297,-0.182,10.124,6.600,-0.600,55.800,-1.070,2.570,-0.180
2019-05-26-02:25:25.418150,0.301,-0.184,10.112,7.800,-1.100,54.400,-0.992,2.883,-0.250
2019-05-26-02:25:25.528051,0.304,-0.182,10.105,6.800,-1.400,55.900,-1.031,2.891,-0.078
2019-05-26-02:25:25.637881,0.306,-0.175,10.129,7.300,-0.700,54.800,-1.062,2.742,-0.188
2019-05-26-02:25:25.747714,0.304,-0.187,10.124,7.100,-0.600,54.800,-1.180,2.773,0.016
2019-05-26-02:25:25.857400,0.301,-0.182,10.110,7.000,-0.400,53.900,-0.867,2.758,-0.094
2019-05-26-02:25:25.967157,0.297,-0.184,10.126,6.700,-0.200,54.200,-0.859,2.656,-0.055
2019-05-26-02:25:26.076899,0.304,-0.187,10.129,6.600,-0.700,53.200,-1.031,2.828,-0.125
2019-05-26-02:25:26.186758,0.285,-0.189,10.134,6.700,-0.500,55.400,-1.180,2.648,-0.031
2019-05-26-02:25:26.296536,0.290,-0.179,10.126,8.100,0.800,53.700,-0.938,2.906,-0.148
2019-05-26-02:25:26.406607,0.304,-0.182,10.112,7.600,-0.500,55.600,-1.391,2.773,0.016
2019-05-26-02:25:26.516262,0.299,-0.184,10.110,6.500,-0.500,54.900,-0.930,2.648,0.039
2019-05-26-02:25:26.626017,0.294,-0.191,10.134,6.500,-0.200,55.500,-1.258,2.938,-0.203
2019-05-26-02:25:26.735927,0.306,-0.179,10.117,7.600,-1.800,54.000,-1.039,2.805,-0.281
2019-05-26-02:25:26.845663,0.294,-0.177,10.124,7.900,0.000,54.800,-1.242,2.820,0.109
2019-05-26-02:25:26.955358,0.301,-0.184,10.105,6.600,-0.900,54.900,-1.164,2.781,-0.047
2019-05-26-02:25:27.065018,0.306,-0.175,10.107,7.300,-1.900,54.200,-1.117,2.867,-0.047
2019-05-26-02:25:27.174919,0.299,-0.191,10.107,6.800,-0.600,53.800,-1.070,2.734,-0.367
2019-05-26-02:25:27.286676,0.290,-0.189,10.112,7.500,-1.700,55.400,-1.133,2.828,-0.250
2019-05-26-02:25:27.396478,0.318,-0.182,10.131,6.200,-0.600,54.100,-0.359,2.766,-0.281
2019-05-26-02:25:27.506088,0.306,-0.172,10.146,8.000,-0.600,55.300,-0.867,2.648,-0.094
2019-05-26-02:25:27.616087,0.292,-0.194,10.122,8.000,-0.400,55.000,-1.016,2.539,0.086
2019-05-26-02:25:27.725915,0.304,-0.184,10.112,7.700,-0.600,53.400,-0.656,2.648,-0.094
2019-05-26-02:25:27.835502,0.299,-0.189,10.110,8.200,-0.300,54.100,-1.016,2.484,-0.320
2019-05-26-02:25:27.945385,0.301,-0.175,10.122,7.300,-0.500,53.900,-1.500,2.820,-0.141
2019-05-26-02:25:28.059645,0.309,-0.191,10.122,7.100,0.200,54.800,-0.648,2.820,-0.211
2019-05-26-02:25:28.169517,0.306,-0.199,10.138,6.300,-1.000,54.800,-1.227,2.734,-0.008
2019-05-26-02:25:28.279384,0.292,-0.206,10.112,7.600,-0.800,54.400,-0.961,2.594,0.008
2019-05-26-02:25:28.389054,0.311,-0.177,10.129,7.700,-0.300,54.500,-0.633,2.719,0.008
2019-05-26-02:25:28.498665,0.297,-0.175,10.122,7.500,0.000,53.900,-1.016,2.789,0.039
2019-05-26-02:25:28.608383,0.309,-0.179,10.117,6.600,-0.800,54.700,-1.016,2.836,0.148
2019-05-26-02:25:28.718641,0.294,-0.187,10.129,6.900,-0.200,54.900,-0.961,2.758,-0.078
2019-05-26-02:25:28.828481,0.297,-0.187,10.141,7.300,-0.800,54.800,-0.852,2.742,-0.094
2019-05-26-02:25:28.938202,0.297,-0.177,10.114,6.900,-0.400,54.000,-0.688,2.758,0.055
2019-05-26-02:25:29.047945,0.301,-0.175,10.122,6.700,-1.500,54.800,-0.875,2.633,-0.055
2019-05-26-02:25:29.157984,0.306,-0.184,10.131,7.000,-1.600,53.400,-0.578,2.844,-0.148
2019-05-26-02:25:29.267742,0.292,-0.194,10.124,6.900,-0.300,52.300,-1.445,2.758,0.008
2019-05-26-02:25:29.377369,0.299,-0.191,10.126,6.600,-0.500,54.900,-1.336,2.594,-0.211
2019-05-26-02:25:29.487077,0.297,-0.194,10.117,7.500,-0.500,54.000,-1.398,2.695,-0.203
2019-05-26-02:25:29.596797,0.294,-0.172,10.136,7.400,-0.200,55.100,-1.133,2.719,-0.070
2019-05-26-02:25:29.706570,0.297,-0.187,10.129,6.100,-0.700,53.500,-1.172,2.875,0.055
2019-05-26-02:25:29.816561,0.301,-0.191,10.098,7.400,-0.500,54.600,-1.211,2.781,-0.117
2019-05-26-02:25:29.926665,0.290,-0.170,10.124,7.100,-1.200,56.300,-0.781,2.711,-0.328
2019-05-26-02:25:30.036514,0.297,-0.203,10.131,7.500,-1.500,54.000,-1.305,2.820,-0.367
2019-05-26-02:25:30.146333,0.309,-0.182,10.136,7.500,-1.100,54.200,-1.070,2.742,-0.023
2019-05-26-02:25:30.256035,0.294,-0.201,10.148,7.000,-0.100,53.100,-1.375,2.562,-0.164
2019-05-26-02:25:30.366051,0.306,-0.191,10.117,7.700,-0.500,55.200,-1.141,2.711,0.188
2019-05-26-02:25:30.475811,0.309,-0.191,10.143,7.100,-0.700,54.500,-1.234,2.711,-0.211
2019-05-26-02:25:30.585506,0.294,-0.179,10.114,6.900,-0.400,54.700,-1.062,2.852,-0.359
2019-05-26-02:25:30.695238,0.299,-0.189,10.134,7.500,-0.600,54.000,-0.648,2.547,-0.258
2019-05-26-02:25:30.804969,0.287,-0.177,10.138,7.100,-0.800,55.800,-1.242,2.844,0.055
2019-05-26-02:25:30.914724,0.325,-0.184,10.126,6.900,-0.700,55.100,-0.672,2.977,-0.227
2019-05-26-02:25:31.024447,0.299,-0.182,10.138,7.300,0.000,55.600,-0.938,2.562,-0.164
2019-05-26-02:25:31.134379,0.299,-0.201,10.122,6.600,-1.100,55.300,-1.141,2.562,-0.070
2019-05-26-02:25:31.244147,0.292,-0.184,10.119,7.100,-0.200,53.200,-1.289,2.695,-0.070
2019-05-26-02:25:31.353815,0.299,-0.194,10.122,7.500,-1.000,55.300,-1.086,2.719,-0.078
2019-05-26-02:25:31.463412,0.299,-0.194,10.110,7.200,-0.700,54.600,-1.094,2.562,-0.281
2019-05-26-02:25:31.573413,0.294,-0.179,10.114,7.200,-1.100,54.300,-0.898,2.812,0.016
2019-05-26-02:25:31.683246,0.287,-0.172,10.131,7.000,-0.500,54.800,-0.922,2.930,0.078
2019-05-26-02:25:31.793116,0.285,-0.201,10.112,8.100,-0.300,54.600,-1.008,2.633,-0.047
2019-05-26-02:25:31.902889,0.309,-0.177,10.134,7.600,0.100,54.400,-0.828,2.633,-0.070
2019-05-26-02:25:32.012617,0.304,-0.175,10.136,6.800,-0.900,53.800,-1.227,2.695,-0.148
2019-05-26-02:25:32.122390,0.297,-0.182,10.119,6.800,-0.700,54.700,-1.258,2.570,-0.164
2019-05-26-02:25:32.232084,0.299,-0.175,10.126,7.100,-1.100,54.600,-0.781,2.977,-0.078
2019-05-26-02:25:32.342105,0.292,-0.194,10.114,7.000,-0.600,53.800,-1.109,2.883,-0.258
2019-05-26-02:25:32.451796,0.287,-0.175,10.134,7.700,-0.700,53.600,-0.859,3.062,-0.031
2019-05-26-02:25:32.561488,0.299,-0.172,10.124,8.400,-0.200,53.700,-0.672,2.625,-0.148
2019-05-26-02:25:32.671378,0.301,-0.196,10.119,8.000,-1.900,54.000,-1.156,2.852,-0.094
2019-05-26-02:25:32.781410,0.290,-0.175,10.131,7.600,-0.800,55.100,-1.016,2.922,0.062
2019-05-26-02:25:32.891245,0.301,-0.182,10.117,7.200,-0.800,54.800,-0.719,2.625,-0.055
2019-05-26-02:25:33.001049,0.287,-0.203,10.122,7.300,0.500,55.900,-1.094,2.625,-0.094
2019-05-26-02:25:33.114713,0.304,-0.206,10.134,7.400,-1.000,55.600,-0.844,2.914,-0.141
2019-05-26-02:25:33.224409,0.309,-0.175,10.112,6.900,0.100,54.000,-0.781,2.844,-0.258
2019-05-26-02:25:33.334026,0.328,-0.199,10.134,7.600,-0.800,54.100,-1.047,2.758,-0.141
2019-05-26-02:25:33.443737,0.309,-0.182,10.131,6.700,-1.200,54.900,-0.711,2.734,0.266
2019-05-26-02:25:33.553708,0.290,-0.163,10.131,6.500,-2.200,53.700,-1.070,2.602,0.188
2019-05-26-02:25:33.663548,0.299,-0.170,10.124,7.400,-0.900,54.600,-1.352,2.656,-0.141
2019-05-26-02:25:33.773205,0.309,-0.194,10.141,7.300,0.200,54.500,-0.922,2.500,-0.102
2019-05-26-02:25:33.882977,0.280,-0.230,10.105,7.900,-0.200,54.200,-0.992,2.484,-0.180
2019-05-26-02:25:33.993097,0.311,-0.218,10.129,9.900,0.200,50.800,-0.555,2.781,-0.203
2019-05-26-02:25:34.103001,0.285,-0.163,10.136,5.700,6.000,39.000,-1.086,2.523,-0.094
2019-05-26-02:25:34.212825,0.297,-0.175,10.110,4.700,5.400,22.000,-1.164,2.672,-0.117
2019-05-26-02:25:34.322823,0.304,-0.215,10.124,10.700,1.200,12.400,-0.578,2.820,-0.227
2019-05-26-02:25:34.432575,0.290,-0.194,10.134,19.700,-4.100,10.400,-1.258,2.859,0.016
2019-05-26-02:25:34.542197,0.287,-0.182,10.131,22.600,-6.600,18.100,-0.797,2.742,-0.203
2019-05-26-02:25:34.652001,0.294,-0.182,10.124,20.300,-7.800,22.300,-0.875,2.586,-0.023
2019-05-26-02:25:34.761910,0.309,-0.182,10.098,17.000,-7.700,23.400,-0.992,2.609,-0.117
2019-05-26-02:25:34.871837,0.294,-0.175,10.141,16.200,-7.500,21.800,-0.797,2.766,-0.234
2019-05-26-02:25:34.981641,0.297,-0.182,10.136,17.600,-7.400,22.600,-1.336,2.797,-0.234
2019-05-26-02:25:35.091486,0.292,-0.194,10.126,16.800,-7.200,20.600,-0.750,2.539,0.016
2019-05-26-02:25:35.201498,0.301,-0.206,10.138,16.700,-6.400,21.800,-1.258,2.641,0.062
2019-05-26-02:25:35.311391,0.304,-0.187,10.138,17.000,-6.800,23.700,-1.305,2.625,-0.234
2019-05-26-02:25:35.421118,0.297,-0.182,10.126,16.400,-6.800,22.100,-0.820,2.867,-0.102
2019-05-26-02:25:35.530730,0.301,-0.187,10.122,17.000,-7.400,21.900,-1.133,2.477,-0.094
2019-05-26-02:25:35.640497,0.304,-0.191,10.126,17.100,-7.200,22.000,-1.094,2.445,0.102
2019-05-26-02:25:35.752301,0.290,-0.194,10.150,16.400,-7.300,22.800,-1.133,2.914,-0.141
2019-05-26-02:25:35.861960,0.299,-0.179,10.117,17.400,-7.200,22.800,-1.422,2.867,-0.211
2019-05-26-02:25:35.971933,0.318,-0.189,10.117,16.700,-6.800,21.600,-1.227,2.992,0.008
2019-05-26-02:25:36.081754,0.306,-0.189,10.110,17.200,-7.300,21.900,-0.750,2.891,-0.227
2019-05-26-02:25:36.191504,0.294,-0.189,10.112,17.100,-7.400,22.100,-1.188,2.719,-0.250
2019-05-26-02:25:36.301219,0.299,-0.199,10.122,16.900,-7.900,22.700,-1.086,2.906,-0.023
2019-05-26-02:25:36.411292,0.294,-0.182,10.129,17.000,-7.000,22.300,-1.398,2.734,-0.227
2019-05-26-02:25:36.521025,0.301,-0.177,10.122,16.300,-6.800,22.100,-1.352,2.711,-0.164
2019-05-26-02:25:36.630799,0.306,-0.189,10.131,16.700,-8.200,21.400,-0.852,2.883,-0.008
2019-05-26-02:25:36.740545,0.306,-0.184,10.114,17.800,-7.600,23.300,-0.820,2.609,-0.055
2019-05-26-02:25:36.850185,0.292,-0.189,10.124,16.400,-6.700,21.900,-1.234,2.797,-0.234
2019-05-26-02:25:36.960124,0.297,-0.191,10.117,16.400,-8.100,22.400,-1.234,2.891,0.008
2019-05-26-02:25:37.069848,0.304,-0.177,10.138,17.100,-7.200,21.600,-1.211,2.758,-0.164
2019-05-26-02:25:37.179764,0.297,-0.184,10.122,17.600,-7.900,20.900,-1.258,2.648,-0.055
2019-05-26-02:25:37.289662,0.292,-0.184,10.114,17.500,-6.200,21.300,-0.602,2.719,-0.023
2019-05-26-02:25:37.399409,0.294,-0.175,10.098,17.300,-7.300,21.900,-1.094,2.766,-0.055
2019-05-26-02:25:37.509029,0.294,-0.177,10.129,16.500,-7.600,20.400,-0.727,2.805,-0.148
2019-05-26-02:25:37.618920,0.294,-0.194,10.131,17.700,-7.800,20.900,-1.047,2.797,-0.031
2019-05-26-02:25:37.728755,0.290,-0.191,10.122,16.600,-7.900,24.000,-0.984,2.992,-0.117
2019-05-26-02:25:37.838562,0.297,-0.191,10.114,17.100,-7.100,21.900,-0.703,2.992,-0.180
2019-05-26-02:25:37.948295,0.297,-0.199,10.114,16.600,-7.300,22.700,-1.203,2.562,-0.055
2019-05-26-02:25:38.058033,0.306,-0.175,10.141,17.000,-7.700,20.800,-1.055,2.648,0.219
2019-05-26-02:25:38.171675,0.311,-0.191,10.107,16.400,-7.700,22.000,-0.914,2.766,-0.227
2019-05-26-02:25:38.281372,0.304,-0.184,10.112,17.700,-7.300,22.100,-0.719,2.852,-0.148
2019-05-26-02:25:38.391429,0.306,-0.194,10.131,16.900,-7.200,21.200,-1.305,2.766,-0.102
2019-05-26-02:25:38.501171,0.311,-0.191,10.117,16.700,-8.000,21.600,-1.117,2.781,-0.328
2019-05-26-02:25:38.611100,0.304,-0.184,10.122,16.300,-6.100,22.500,-0.961,2.852,-0.180
2019-05-26-02:25:38.720796,0.309,-0.182,10.107,17.200,-7.500,22.500,-1.180,2.828,-0.031
2019-05-26-02:25:38.830685,0.297,-0.187,10.110,17.700,-6.000,21.300,-0.984,2.742,-0.281
2019-05-26-02:25:38.940390,0.292,-0.191,10.114,17.000,-6.900,21.900,-0.836,2.797,0.039
2019-05-26-02:25:39.050126,0.311,-0.187,10.131,17.900,-7.200,21.300,-0.922,2.727,0.109
2019-05-26-02:25:39.159863,0.299,-0.211,10.126,17.100,-6.900,23.600,-0.969,2.734,0.039
2019-05-26-02:25:39.269571,0.301,-0.182,10.122,18.500,-6.800,21.400,-1.070,2.695,-0.094
2019-05-26-02:25:39.379304,0.304,-0.191,10.107,17.300,-8.000,21.700,-1.094,2.953,-0.188
2019-05-26-02:25:39.488930,0.299,-0.179,10.138,16.400,-6.800,21.200,-0.938,2.711,0.008
2019-05-26-02:25:39.598819,0.311,-0.179,10.131,17.400,-6.900,21.100,-0.922,2.758,-0.281
2019-05-26-02:25:39.708549,0.299,-0.177,10.117,17.700,-6.500,21.800,-1.203,2.609,-0.227
2019-05-26-02:25:39.818383,0.299,-0.196,10.114,16.400,-8.000,23.500,-0.781,2.758,0.008
2019-05-26-02:25:39.928273,0.301,-0.179,10.119,16.800,-7.300,21.700,-1.188,2.781,-0.148
2019-05-26-02:25:40.038261,0.285,-0.172,10.114,16.000,-8.200,22.300,-1.070,2.648,-0.008
2019-05-26-02:25:40.148072,0.304,-0.182,10.112,16.200,-7.600,22.100,-1.227,2.758,-0.094
2019-05-26-02:25:40.257777,0.294,-0.191,10.112,16.800,-7.700,20.600,-1.062,2.656,-0.164
2019-05-26-02:25:40.367406,0.297,-0.177,10.129,17.500,-7.900,20.200,-1.164,2.805,-0.203
2019-05-26-02:25:40.477153,0.306,-0.199,10.129,16.400,-6.200,20.500,-0.984,2.742,-0.117
2019-05-26-02:25:40.586891,0.304,-0.175,10.110,16.400,-6.400,22.300,-0.805,2.656,0.008
2019-05-26-02:25:40.696646,0.304,-0.187,10.114,16.600,-7.300,22.300,-0.766,2.828,-0.273
2019-05-26-02:25:40.806695,0.299,-0.184,10.124,17.100,-6.700,20.300,-0.648,2.672,-0.281
2019-05-26-02:25:40.916569,0.294,-0.179,10.126,17.200,-7.600,21.800,-1.312,2.930,-0.148
2019-05-26-02:25:41.026293,0.297,-0.194,10.131,16.500,-8.400,22.000,-0.758,2.758,0.125
2019-05-26-02:25:41.136073,0.304,-0.177,10.122,17.200,-7.300,19.400,-1.211,2.742,-0.008
2019-05-26-02:25:41.246083,0.297,-0.187,10.122,17.900,-7.100,20.100,-1.266,2.977,-0.148
2019-05-26-02:25:41.355780,0.292,-0.187,10.105,17.100,-7.200,22.200,-0.875,2.672,-0.188
2019-05-26-02:25:41.465399,0.294,-0.184,10.134,16.300,-8.300,21.600,-1.039,2.781,-0.070
2019-05-26-02:25:41.575010,0.297,-0.175,10.134,17.400,-7.300,20.800,-0.867,2.680,-0.070
2019-05-26-02:25:41.684836,0.294,-0.211,10.114,16.900,-6.700,21.700,-0.945,2.820,-0.078
2019-05-26-02:25:41.794463,0.309,-0.163,10.129,16.600,-8.100,21.900,-1.164,2.812,0.031
2019-05-26-02:25:41.904251,0.294,-0.194,10.105,16.900,-8.200,22.200,-0.781,2.820,-0.141
2019-05-26-02:25:42.014163,0.304,-0.179,10.126,16.400,-6.400,22.300,-0.742,2.586,-0.055
2019-05-26-02:25:42.124015,0.309,-0.187,10.129,18.000,-7.400,22.400,-0.906,2.688,0.078
2019-05-26-02:25:42.233737,0.297,-0.203,10.117,16.500,-8.100,22.100,-0.922,2.859,0.109
2019-05-26-02:25:42.343818,0.311,-0.182,10.124,16.900,-6.700,21.300,-0.750,2.820,-0.070
2019-05-26-02:25:42.454553,0.304,-0.184,10.131,16.000,-8.000,20.400,-1.375,2.969,-0.258
2019-05-26-02:25:42.564664,0.304,-0.194,10.134,17.000,-6.500,21.300,-0.898,2.828,-0.211
2019-05-26-02:25:42.674613,0.309,-0.194,10.102,16.500,-7.600,22.700,-0.859,2.844,0.133
2019-05-26-02:25:42.784294,0.309,-0.199,10.119,17.100,-7.100,21.400,-1.164,2.805,-0.102
2019-05-26-02:25:42.893944,0.304,-0.196,10.117,17.100,-7.500,21.600,-1.492,2.695,-0.047
2019-05-26-02:25:43.003645,0.297,-0.201,10.131,16.800,-8.000,21.900,-0.844,2.648,-0.281
2019-05-26-02:25:43.113447,0.301,-0.189,10.141,17.300,-6.800,20.000,-1.398,2.570,-0.211
2019-05-26-02:25:43.229472,0.306,-0.179,10.100,16.600,-7.000,19.800,-1.008,2.867,-0.078
2019-05-26-02:25:43.339314,0.301,-0.172,10.119,16.700,-7.200,21.200,-1.406,2.555,0.062
2019-05-26-02:25:43.448975,0.294,-0.196,10.114,17.800,-7.500,21.900,-1.320,3.109,-0.234
2019-05-26-02:25:43.558870,0.299,-0.163,10.129,18.200,-7.600,21.000,-0.719,2.992,-0.102
2019-05-26-02:25:43.668729,0.299,-0.163,10.124,17.400,-7.900,20.200,-1.062,2.648,-0.078
2019-05-26-02:25:43.778481,0.313,-0.189,10.117,16.600,-7.600,23.000,-1.320,2.648,0.031
2019-05-26-02:25:43.888227,0.294,-0.208,10.107,17.400,-7.500,22.100,-1.023,2.844,-0.227
2019-05-26-02:25:43.998172,0.297,-0.179,10.124,16.600,-6.600,21.300,-0.680,2.336,-0.117
2019-05-26-02:25:44.110137,0.304,-0.179,10.119,16.700,-8.600,21.900,-0.609,2.758,-0.023
2019-05-26-02:25:44.219884,0.306,-0.187,10.134,17.300,-8.000,21.800,-1.250,2.969,-0.141
2019-05-26-02:25:44.329578,0.301,-0.167,10.141,17.300,-7.300,21.200,-1.289,2.656,-0.102
2019-05-26-02:25:44.439595,0.297,-0.191,10.129,17.000,-7.900,21.700,-1.422,2.625,-0.203
2019-05-26-02:25:44.549370,0.301,-0.196,10.126,17.400,-8.500,22.200,-1.289,2.469,-0.094
2019-05-26-02:25:44.659220,0.301,-0.191,10.124,16.900,-7.900,21.100,-0.938,2.734,0.031
2019-05-26-02:25:44.769258,0.309,-0.184,10.117,17.300,-7.400,22.500,-1.117,2.758,-0.055
2019-05-26-02:25:44.879136,0.299,-0.179,10.102,17.600,-8.100,23.000,-0.805,2.570,-0.047
2019-05-26-02:25:44.988976,0.299,-0.184,10.143,17.200,-9.300,20.900,-0.750,2.734,0.008
2019-05-26-02:25:45.098759,0.301,-0.189,10.122,16.400,-7.400,23.100,-0.781,2.586,0.078
2019-05-26-02:25:45.208462,0.297,-0.182,10.098,16.700,-7.800,22.000,-1.250,2.938,-0.383
2019-05-26-02:25:45.318141,0.301,-0.189,10.119,17.300,-6.800,21.600,-1.117,2.633,-0.305
2019-05-26-02:25:45.427728,0.311,-0.175,10.126,17.500,-8.200,23.100,-1.000,2.727,-0.047
2019-05-26-02:25:45.537263,0.301,-0.177,10.131,17.200,-8.500,21.800,-0.812,2.812,0.016
2019-05-26-02:25:45.647316,0.294,-0.182,10.112,17.500,-7.400,22.800,-1.141,2.758,-0.125
2019-05-26-02:25:45.757088,0.321,-0.172,10.117,16.000,-6.800,22.100,-1.117,2.711,-0.055
2019-05-26-02:25:45.866711,0.299,-0.179,10.112,16.900,-8.100,21.400,-0.633,2.773,0.148
2019-05-26-02:25:45.976811,0.299,-0.182,10.126,16.900,-7.700,22.000,-0.656,2.852,-0.367
2019-05-26-02:25:46.086668,0.297,-0.187,10.114,17.900,-9.200,22.500,-1.141,2.625,-0.102
2019-05-26-02:25:46.196449,0.304,-0.191,10.136,15.900,-8.200,21.300,-1.039,2.820,-0.125
2019-05-26-02:25:46.306129,0.299,-0.189,10.124,17.400,-8.000,22.700,-1.070,2.547,-0.047
2019-05-26-02:25:46.415750,0.299,-0.182,10.124,17.500,-7.900,21.300,-0.781,2.859,-0.031
2019-05-26-02:25:46.525327,0.313,-0.170,10.124,17.400,-6.800,22.200,-0.773,2.688,-0.070
2019-05-26-02:25:46.635058,0.297,-0.177,10.110,16.400,-7.600,23.600,-1.180,2.758,-0.148
2019-05-26-02:25:46.744880,0.304,-0.184,10.105,17.100,-6.300,22.600,-1.070,2.758,-0.148
2019-05-26-02:25:46.854867,0.301,-0.182,10.114,16.600,-7.800,21.800,-0.852,2.570,-0.164
2019-05-26-02:25:46.964719,0.306,-0.179,10.117,16.200,-7.600,22.200,-0.750,2.734,-0.031
2019-05-26-02:25:47.074499,0.299,-0.179,10.126,16.400,-6.900,23.100,-1.039,2.688,0.062
2019-05-26-02:25:47.184423,0.294,-0.182,10.124,16.900,-6.800,23.700,-0.844,2.672,-0.070
2019-05-26-02:25:47.294126,0.304,-0.175,10.122,16.200,-6.700,23.000,-1.398,2.742,-0.148
2019-05-26-02:25:47.403752,0.306,-0.172,10.136,16.200,-8.400,21.500,-0.703,2.602,0.188
2019-05-26-02:25:47.513352,0.309,-0.189,10.110,16.500,-7.700,21.700,-1.039,2.719,-0.117
2019-05-26-02:25:47.623150,0.297,-0.187,10.122,15.600,-6.800,23.100,-0.750,2.602,-0.125
2019-05-26-02:25:47.732963,0.292,-0.191,10.119,17.000,-8.400,20.000,-1.156,2.609,-0.211
2019-05-26-02:25:47.842612,0.292,-0.167,10.110,16.600,-6.900,22.400,-0.727,2.680,-0.125
2019-05-26-02:25:47.952267,0.299,-0.182,10.119,16.700,-7.400,20.700,-1.031,3.164,0.008
2019-05-26-02:25:48.062210,0.311,-0.184,10.095,16.800,-6.200,24.400,-1.516,2.617,0.172
2019-05-26-02:25:48.171987,0.309,-0.184,10.124,16.500,-6.700,21.800,-1.250,2.820,-0.023
2019-05-26-02:25:48.286074,0.304,-0.184,10.129,16.100,-7.600,22.700,-1.062,2.672,-0.031
2019-05-26-02:25:48.396084,0.299,-0.194,10.110,16.600,-7.500,22.100,-0.695,2.680,-0.094
2019-05-26-02:25:48.505758,0.290,-0.187,10.126,17.700,-7.800,23.600,-0.852,2.719,-0.031
2019-05-26-02:25:48.615503,0.306,-0.184,10.110,17.100,-7.200,21.300,-0.867,2.797,-0.102
2019-05-26-02:25:48.725189,0.304,-0.182,10.124,16.100,-7.300,20.500,-1.031,2.797,0.062
2019-05-26-02:25:48.834946,0.306,-0.191,10.114,16.800,-7.500,22.500,-0.781,2.789,0.086
2019-05-26-02:25:48.944651,0.311,-0.194,10.141,17.700,-7.200,22.700,-0.648,2.586,-0.070
2019-05-26-02:25:49.054343,0.287,-0.187,10.134,16.700,-6.800,22.700,-1.031,2.820,0.062
2019-05-26-02:25:49.164755,0.313,-0.177,10.117,16.500,-7.900,21.500,-0.875,2.828,-0.070
2019-05-26-02:25:49.274620,0.285,-0.191,10.129,18.000,-7.800,21.400,-0.781,2.758,-0.148
2019-05-26-02:25:49.384255,0.306,-0.208,10.126,17.000,-7.500,21.600,-0.633,2.711,-0.188
2019-05-26-02:25:49.493866,0.301,-0.175,10.134,16.800,-6.800,21.400,-0.992,2.570,-0.227
2019-05-26-02:25:49.603859,0.301,-0.191,10.136,16.700,-7.700,22.300,-1.086,2.609,-0.188
2019-05-26-02:25:49.713605,0.309,-0.182,10.117,18.100,-8.300,20.600,-1.266,2.797,0.008
2019-05-26-02:25:49.823354,0.304,-0.191,10.119,17.400,-8.300,21.800,-1.094,2.562,0.031
2019-05-26-02:25:49.933205,0.294,-0.194,10.112,16.300,-7.500,20.900,-0.531,2.797,-0.070
2019-05-26-02:25:50.043173,0.287,-0.206,10.110,17.200,-9.100,22.300,-1.047,2.711,0.055
2019-05-26-02:25:50.153020,0.306,-0.172,10.129,16.400,-8.100,22.100,-0.961,2.891,-0.094
2019-05-26-02:25:50.262842,0.297,-0.191,10.119,17.200,-7.400,23.500,-0.945,2.555,0.039
2019-05-26-02:25:50.372925,0.299,-0.167,10.114,16.700,-8.000,21.800,-1.383,2.672,-0.273
2019-05-26-02:25:50.482932,0.304,-0.184,10.110,16.500,-8.100,22.100,-0.586,2.930,-0.031
2019-05-26-02:25:50.592793,0.313,-0.196,10.117,16.100,-7.700,22.000,-0.820,2.734,-0.234
2019-05-26-02:25:50.702524,0.301,-0.189,10.126,16.500,-6.300,21.500,-1.188,2.680,0.008
2019-05-26-02:25:50.812536,0.309,-0.194,10.134,17.500,-7.500,22.300,-0.609,2.695,-0.070
2019-05-26-02:25:50.922215,0.292,-0.187,10.148,16.400,-8.000,20.300,-1.094,2.719,-0.305
2019-05-26-02:25:51.031894,0.299,-0.201,10.119,17.700,-8.400,21.600,-1.008,2.805,-0.070
2019-05-26-02:25:51.141642,0.304,-0.177,10.136,16.800,-7.600,21.300,-0.961,2.805,-0.125
2019-05-26-02:25:51.251606,0.306,-0.189,10.141,16.500,-7.100,21.700,-0.961,2.906,-0.188
2019-05-26-02:25:51.361449,0.294,-0.191,10.095,16.500,-8.100,22.600,-1.305,2.523,-0.070
2019-05-26-02:25:51.471178,0.304,-0.189,10.117,16.300,-7.400,22.000,-1.141,2.711,-0.188
2019-05-26-02:25:51.581162,0.297,-0.191,10.122,16.300,-8.400,21.900,-1.039,2.547,-0.258
